Year,ABW,AFG,AGO,ALB,ARB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAR,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IBD,IBT,IDA,IDB,IDN,IDX,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTE,LTU,LUX,LVA,MAC,MAF,MAR,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRE,PRI,PRT,PRY,PSE,PSS,PST,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCD,TEA,TEC,TGO,THA,TJK,TKM,TLA,TLS,TMN,TON,TSA,TSS,TTO,TUN,TUR,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WLD,WSM,XKX,YEM,ZAF,ZMB,ZWE
1960,65.56936585,32.33756098,33.22602439,62.25436585,46.81504508,52.28870732,65.21553659,65.86346341,61.78273171,70.81707317,68.58560976,60.78085366,41.23604878,69.70195122,37.28641463,34.47790244,45.82982927,69.24756098,52.09243902,62.72904878,60.27073171,67.70809756,59.96136585,,42.11831707,54.21302439,60.73804878,62.50036585,34.52339024,50.54773171,36.48263415,71.13317073,67.821395,71.31341463,70.63978049,57.2635122,43.77836585,36.87241463,41.5237561,41.01804878,48.58112195,56.7167561,41.44243902,48.85641463,60.57619512,62.31391112,63.90465854,,69.59392683,70.34878049,69.31002439,44.02126829,,72.17658537,51.84526829,46.13512195,45.79142241,45.20893539,48.50726334,63.40092718,67.03190806,53.215,48.01370732,69.27443172,38.40421951,69.10926829,67.90290244,38.40570732,69.28001103,40.6471208,68.8197561,55.9584878,69.86829268,,57.58658537,39.57012195,71.12682927,63.43185366,45.83146341,,34.88639024,32.04221951,37.84043902,36.73304878,68.16390244,59.81592683,,46.70146341,61.22634146,60.27873171,68.49768302,66.96168293,46.28831707,39.56002424,64.60865854,42.10009756,68.00317073,48.70265292,47.57393809,41.91443581,43.59949247,48.64031707,41.11123052,,41.1695122,69.7965122,44.9455122,48.03068293,73.42317073,,69.12390244,64.30807317,52.68526829,67.66609756,58.36758537,46.36241463,56.12807317,41.23202439,49.21597561,,53.00180488,60.51929268,55.68265394,43.20446341,63.28012195,34.78317073,42.64119512,57.3037561,56.05969825,40.22700492,39.06348207,,59.73226829,45.55401105,47.31899453,46.50095122,50.29184498,69.84731707,68.44639024,69.78682927,64.65892683,,48.44663415,61.81278049,39.97468293,37.3137561,46.68765554,57.06563415,,47.92207841,60.62280488,28.21160976,68.59529268,42.73639024,46.62043575,63.70560976,48.36880488,35.00370732,43.48309756,58.74521951,37.77363415,59.47534146,69.89360376,46.88141463,58.63902439,34.99773171,36.975,46.99882927,73.39268293,73.5497561,35.17082927,71.23658537,67.35048212,42.66707317,51.4227955,45.28695122,60.88170732,47.69158537,57.81192683,,41.98104878,67.6804878,38.79077946,68.71960976,62.80892683,63.79370732,,53.67006557,68.72912546,56.35704878,61.22760976,65.64243902,66.05529268,42.24929268,41.95918413,45.66626829,48.18763415,38.206,65.65982927,49.38170732,30.33153659,49.94792683,,36.96587805,,40.36214263,31.72270732,40.36214263,54.7221853,50.45136585,59.68012195,69.92365854,68.97804878,73.00560976,44.23878049,,,51.99685366,38.00819512,45.72315642,63.8220684,40.27282927,54.69931707,56.15353659,54.45868293,55.63864137,33.73712195,46.62043575,61.36502439,41.95918413,40.36214263,62.65758537,42.0097561,45.38441463,43.65387805,43.98356098,68.29953659,49.86632526,67.89639024,69.77073171,58.69404878,57.72080488,59.28512195,66.22485366,59.06702439,46.4874878,52.58568527,49.9695122,,34.36380488,52.2262439,45.10980488,51.54197561
1961,65.98802439,32.78697561,33.5477561,63.27346341,47.39723206,53.33404878,65.3385122,66.28439024,62.19541463,70.97317073,69.57731707,60.99639024,41.54546341,70.52097561,37.73885366,34.93863415,46.45792683,70.19560976,53.46056098,63.0725122,60.93604878,68.21265854,60.51278049,,42.43343902,54.7267561,61.21509756,63.04895122,34.88673171,50.90763415,36.89570732,71.34609756,68.26204417,71.64487805,70.73441463,57.65941463,44.09870732,37.56307317,41.96534146,41.23353659,49.23004878,57.24773171,41.83953659,49.04797561,61.28856098,62.81041207,64.51643902,,69.92782927,70.51268293,69.508,44.45134146,,72.43829268,52.5782439,46.59031707,46.23054954,45.87690621,49.03312009,63.91764602,67.39443044,53.82029268,48.58158537,69.64522119,39.06070732,69.4804878,68.36080488,39.06863415,69.58992525,41.16525888,68.84414634,56.39273171,70.11707317,,57.98558537,39.92804878,70.87804878,63.83185366,46.26670732,,35.08112195,32.32563415,38.14329268,37.0324878,68.54863415,60.2495122,,47.21931707,61.72529268,60.46209756,68.88238199,67.5487561,46.96387805,39.99429806,65.0155122,42.68395122,68.93609756,49.22257484,48.08493572,42.45695791,44.25751788,49.26980488,41.59918532,,41.78902439,69.97826829,45.50895122,49.23163415,73.50341463,72.00658537,69.7602439,64.87602439,53.4715122,68.31,58.78158537,47.013,56.56412195,41.35768293,49.74368293,,53.73673171,61.2604878,56.17794631,43.50704878,63.58597561,35.04626829,44.24668293,58.06190244,56.54176372,40.70099648,39.4731907,,60.11192683,46.14802441,47.83632895,46.98497561,50.78783313,70.10268293,68.73773171,70.03243902,65.13358537,,48.86412195,62.17668293,40.4572439,37.911,47.77602299,57.65614634,,48.45309581,61.24939024,28.35873171,68.8872439,43.40253659,47.20919489,64.39178049,49.27897561,35.4667561,44.16392683,59.74836585,37.99814634,60.05439024,70.36801738,47.50436585,59.03902439,35.08514634,37.42929268,47.64565854,73.65268293,73.5504878,35.53334146,70.98536585,67.74595626,43.49102439,51.8740673,46.2187561,61.3975122,48.23292683,58.12226829,,42.44909756,67.77804878,39.23902112,68.94317073,63.25236585,64.01826829,,54.14033352,69.13546883,56.78463415,61.98392683,66.41587805,66.59702439,42.5487561,42.59928154,46.17439024,48.61153659,38.3632439,66.08719512,49.88170732,30.54043902,50.61226829,,37.36229268,,40.80112303,32.14865854,40.80112303,55.18855713,51.03109756,60.047,70.25085366,68.97804878,73.47439024,44.53487805,,,52.59504878,38.2644878,46.16179468,64.29595945,40.9164878,55.23273171,56.56260976,54.87119512,56.12269682,34.23756098,47.20919489,61.73270732,42.59928154,40.80112303,63.2537561,42.6455122,46.1044878,43.90729268,44.56002439,68.76385366,50.38098188,68.11278049,70.27073171,59.05673171,58.80763415,59.86256098,66.48797561,59.74419512,47.08809756,53.08903048,50.4695122,,34.4732439,52.56873171,45.4875122,51.91495122
1962,66.36553659,33.22892683,33.888,64.16285366,47.97776787,54.3764878,65.43260976,66.70985366,62.59853659,70.94243902,69.3095122,61.20292683,41.86039024,70.2195122,38.19370732,35.40587805,47.08346341,69.49195122,54.81929268,63.40802439,61.56290244,68.63582927,61.07434146,,42.75704878,55.24470732,61.69617073,63.57590244,35.28817073,51.25502439,37.31878049,71.36707317,68.006775,71.19609756,70.83009756,58.07302439,44.82421951,38.23382927,42.40595122,41.4515122,49.84395122,57.73921951,42.2377561,49.3225122,61.98378049,63.26690918,65.13821951,,70.2512439,69.78682927,69.69153659,44.87443902,,72.3197561,53.2992439,47.045,46.94102483,46.48536385,49.69890205,64.30948525,67.4865921,54.38753659,49.1065122,69.60384255,39.67934146,69.51902439,68.74102439,39.69865854,69.51523472,41.70494577,68.57780488,56.81746341,70.31463415,,58.38358537,40.374,70.92682927,64.23434146,46.68253659,,35.26039024,32.66109756,38.46721951,37.33241463,68.89226829,60.66958537,,47.75017073,62.21919512,60.647,68.86181651,68.10597561,47.63295122,40.42101924,65.4082439,43.26380488,67.86585366,49.82189119,48.66748763,42.99796734,44.89538345,49.88580488,42.09428053,,42.41643902,70.13407317,46.06580488,50.41836585,73.72195122,72.11219512,69.1497561,65.39663415,54.25131707,68.59487805,59.19907317,47.6522439,57.00265854,41.51743902,50.27429268,,54.48509756,61.96168293,56.65454559,43.80865854,63.88041463,35.35412195,45.87119512,58.76334146,57.006433,41.18436833,39.87932816,,60.49670732,46.73813322,48.43310979,47.3924878,51.42222342,69.09536585,68.99812195,69.4304878,65.5942439,,49.28758537,62.54419512,40.93780488,38.53973171,48.36430184,58.1802439,,49.06621836,61.86046341,28.54846341,69.1737561,44.15136585,47.79463506,65.06190244,50.16004878,35.91226829,44.82521951,60.62690244,38.21417073,60.61668293,70.2327068,48.11297561,59.43902439,35.16709756,37.86907317,48.29587805,73.32390244,73.44804878,35.95280488,71.23170732,67.75199961,44.3005122,52.3141966,47.11153659,61.89636585,48.75278049,58.42885366,,42.97731707,67.42682927,39.6825544,69.14543902,63.69414634,64.22690244,,54.60786792,69.1444825,57.17065854,62.74173171,67.02907317,67.02141463,42.83770732,43.24321377,46.6945122,49.02746341,38.446,66.4322439,50.38170732,30.75278049,51.23868293,,37.76121951,,41.23090332,32.57160976,41.23090332,55.63544858,51.59729268,60.40843902,70.47229268,68.97804878,73.3504878,44.81946341,,,53.20278049,38.51939024,46.87623469,64.61389253,41.55509756,55.74521951,56.97468293,55.28719512,56.58771097,34.73904878,47.79463506,62.09729268,43.24321377,41.23090332,63.76019512,43.34168293,46.83670732,44.1622439,45.14704878,69.14609756,51.02935021,68.29663415,70.1195122,59.42441463,59.83819512,60.43031707,66.74109756,60.41053659,47.68819512,53.51089406,50.9695122,,34.73956098,52.90134146,45.85365854,52.27790244
1963,66.71397561,33.66690244,34.24473171,64.88709756,48.56087439,55.415,65.50939024,67.13785366,62.99258537,70.91170732,69.44365854,61.4074878,42.17780488,70.05146341,38.65390244,35.87965854,47.69143902,70.30926829,56.14709756,63.73704878,62.15826829,68.99207317,61.64604878,,43.08914634,55.76092683,62.18226829,64.07619512,35.73221951,51.59341463,37.76034146,71.38073171,68.69586971,71.18756098,70.93331707,58.50780488,46.0057561,38.88017073,42.84356098,41.678,50.41885366,58.2007561,42.635,49.6905122,62.6497561,63.67989749,65.76802439,,70.56468293,70.30439024,69.85960976,45.29104878,,72.4004878,54.00678049,47.49619512,47.96071583,47.03341624,50.66936459,64.67206529,67.7544795,54.91019512,49.60195122,69.77348602,40.24558537,69.68121951,69.05356098,40.27780488,69.75998878,42.27178073,69.01268293,57.23217073,70.51463415,,58.78158537,40.92495122,70.82682927,64.63882927,47.07843902,,35.42517073,33.06209756,38.81370732,37.63182927,69.18570732,61.07617073,,48.296,62.707,60.83090244,69.07639931,68.62585366,48.289,40.83879763,65.78787805,43.83619512,68.87414634,50.56037846,49.36993551,43.53546537,45.50961745,50.48829268,42.59535409,,43.0522439,70.27292683,46.61807317,51.58941463,73.04292683,,69.24804878,65.87139024,55.02519512,69.65804878,59.61856098,48.26926829,57.44319512,41.70278049,50.79778049,,55.24736585,62.62285366,57.1121979,44.10929268,64.16441463,35.71521951,47.45621951,59.39007317,57.45350859,41.67568179,40.29010289,,60.90563415,47.32245678,49.13547151,47.7164878,52.28598616,70.20439024,69.22307317,69.82902439,66.04141463,,49.7147561,62.9142439,41.41490244,39.19590244,48.45492162,58.64290244,,49.78940205,62.4595122,28.79639024,69.45526829,45.00390244,48.38099351,65.70290244,50.98729268,36.33878049,45.46002439,61.35765854,38.42170732,61.16019512,70.05038739,48.70621951,59.88780488,35.24458537,38.28882927,48.9505122,73.33707317,73.07756098,36.42517073,71.2804878,67.97134172,45.09553659,52.71621429,47.96280488,62.37678049,49.24865854,58.73260976,,43.57782927,68.37560976,40.1209865,69.356,64.13229268,64.41104878,,55.07015758,69.35779637,57.54607317,63.49902439,67.44107317,67.33990244,43.11312195,43.88639134,47.23614634,49.43792683,38.4632439,66.70080488,50.88170732,30.97756098,51.82309756,,38.16217073,,41.64964624,32.99556098,41.64964624,56.04357034,52.146,60.77046341,70.59492683,68.62195122,73.55536585,45.10056098,,,53.82360976,38.77536585,47.903069,65.03306523,42.18917073,56.23239024,57.3887561,55.70570732,57.03367815,35.24153659,48.38099351,62.4587561,43.88639134,41.64964624,64.16139024,44.10078049,47.57402439,44.42370732,45.73812195,69.45770732,51.86758006,68.44092683,69.91707317,59.79560976,60.78239024,60.98582927,66.99621951,61.04302439,48.28729268,54.04198746,51.4695122,,35.18678049,53.23404878,46.20921951,52.62931707
1964,67.04429268,34.10190244,34.61746341,65.43819512,49.14739471,56.44607317,65.58241463,67.56541463,63.37858537,70.88097561,69.92195122,61.61258537,42.49221951,70.75512195,39.12239024,36.35895122,48.25339024,71.12121951,57.42587805,64.05909756,62.73009756,69.28992683,62.22482927,,43.43021951,56.2715122,62.67287805,64.54831707,36.21790244,51.9287561,38.22536585,71.77634146,69.05227637,72.07780488,71.04758537,58.9652439,47.61746341,39.50509756,43.27865854,41.918,50.95229268,58.64126829,43.03270732,50.152,63.2794878,64.05037324,66.40180488,,70.86912195,70.4595122,70.01370732,45.70863415,,72.48512195,54.70031707,47.94190244,49.29708631,47.63546317,51.86160069,64.96867205,68.14980743,55.38729268,50.07539024,70.23344249,40.75446341,70.3997561,69.30992683,40.79756098,70.22675171,42.8652681,69.22097561,57.63885366,70.66341463,,59.17958537,41.58541463,71.62439024,65.04180488,47.45336585,,35.58092683,33.53763415,39.18126829,37.93173171,69.42943902,61.4707561,,48.85682927,63.1862439,61.01229268,69.48212938,69.10436585,48.92797561,41.24783421,66.15443902,44.39858537,69.38097561,51.42589335,50.17558881,44.0650523,46.10031489,51.07929268,43.09605753,,43.69695122,70.40129268,47.16980488,52.73682927,73.54170732,,70.31170732,66.30529268,55.79265854,70.13243902,60.03604878,48.86060976,57.8822439,41.88560976,51.30768293,,56.02358537,63.24602439,57.55339632,44.40943902,64.44143902,36.13,48.95770732,59.93939024,57.88520687,42.16859889,40.71218808,,61.34863415,47.90341105,49.95165771,47.9614878,53.38431284,71.50902439,69.41104878,71.02804878,66.47963415,,50.142,63.28126829,41.89053659,39.87202439,49.04840488,59.05558537,,50.6345359,63.04946341,29.11104878,69.73319512,45.95509756,48.96981333,66.30826829,51.74609756,36.7487561,46.06234146,61.93495122,38.62578049,61.68495122,70.31320505,49.2835122,60.33658537,35.31760976,38.68707317,49.60807317,73.70414634,73.59585366,36.94646341,71.32926829,68.3731857,45.87658537,53.11814729,48.77507317,62.84021951,49.72804878,59.03307317,,44.25073171,68.62926829,40.5552928,69.59329268,64.56385366,64.57021951,,55.52572445,69.77313365,57.92987805,64.25429268,67.65043902,67.5665122,43.37053659,44.53611768,47.81126829,49.84387805,38.43597561,66.91021951,51.38170732,31.23039024,52.36353659,,38.56512195,,42.05759314,33.4215122,42.05759314,56.43634721,52.6747561,61.13602439,70.63278049,68.66341463,73.73317073,45.38865854,,,54.46104878,39.03836585,49.24798218,65.32512421,42.81921951,56.6942439,57.80182927,56.12273171,57.46346779,35.7434878,48.96981333,62.81514634,44.53611768,42.05759314,64.45578049,44.92385366,48.30631707,44.69770732,46.32126829,69.70821951,52.93561985,68.54314634,70.16585366,60.16782927,61.62114634,61.52907317,67.26036585,61.60714634,48.88682927,54.71896163,51.9695122,,35.81287805,53.57365854,46.55868293,52.97165854
1965,67.3697561,34.53490244,35.00221951,65.82739024,49.7326573,57.46119512,65.66868293,67.99153659,63.75607317,70.8502439,69.72219512,61.82221951,42.79014634,70.62536585,39.59953659,36.8377561,48.68646341,71.29390244,58.64007317,64.37468293,63.28941463,69.53741463,62.80612195,68.89780488,43.77978049,56.77543902,63.16102439,64.99229268,36.74321951,52.27253659,38.72585366,71.87219512,69.27682155,72.20170732,71.17192683,59.44982927,49.56673171,40.12441463,43.71517073,42.1804878,51.44136585,59.06217073,43.43426829,50.68697561,63.86892683,64.38004677,67.03156098,,71.16507317,70.16317073,70.15182927,46.14714634,,72.37073171,55.37882927,48.37609756,50.8745795,48.23058869,53.22666389,65.19249753,68.29945539,55.82082927,50.52039024,70.31972801,41.20785366,70.80926829,69.51763415,41.25546341,70.33756939,43.47905478,68.97780488,58.03602439,70.81219512,,59.57858537,42.34439024,71.62439024,65.43678049,47.80763415,,35.73160976,34.09319512,39.56587805,38.23163415,69.638,61.85282927,,49.43665854,63.65741463,61.18717073,69.59550566,69.54287805,49.54736585,41.65044818,66.51204878,44.94204878,69.07121951,52.39917456,51.06658868,44.57448927,46.66844352,51.66278049,43.57794052,,44.35156098,70.52314634,47.72814634,53.84312195,73.86878049,,70.17170732,66.69978049,56.55217073,70.20195122,60.44902439,49.42826829,58.31526829,42.0757561,51.8085122,,56.82321951,63.83268293,57.98308062,44.70960976,64.715,36.59336585,50.34953659,60.425,58.30637398,42.64337242,41.14894841,,61.82602439,48.47000717,50.84892865,48.1404878,54.67967909,71.32512195,69.56102439,70.72658537,66.91539024,,50.56487805,63.63417073,42.36568293,40.56507317,49.64254716,59.43370732,,51.56609351,63.63173171,29.50192683,70.00753659,46.96639024,49.55755162,66.88439024,52.43739024,37.14921951,46.63073171,62.35829268,38.84139024,62.1904878,70.36672191,49.84117073,60.78536585,35.38763415,39.06780488,50.27063415,73.56878049,73.72317073,37.50568293,71.22682927,68.49892859,46.64168293,53.49080365,49.54687805,63.29012195,50.21443902,59.33326829,,44.97917073,69.42926829,40.98861991,69.8707561,64.98946341,64.70780488,,55.97287602,69.86894002,58.33119512,65.00402439,67.69785366,67.71885366,43.60141463,45.17868578,48.43839024,50.24836585,38.39568293,67.08580488,51.88170732,31.54263415,52.865,,38.96909756,,42.45788192,33.84646341,42.45788192,56.79507484,53.18970732,61.5065122,70.60336585,68.36585366,73.86170732,45.7007561,,,55.12158537,39.3217561,50.83429568,65.60328812,43.44470732,57.13578049,58.20892683,56.5352439,57.88261993,36.28290244,49.55755162,63.16797561,45.17868578,42.45788192,64.6517561,45.81441463,49.02343902,44.98873171,46.8794878,69.90563415,54.17454816,68.60680488,70.21463415,60.53656098,62.34797561,62.06207317,67.5405122,61.99678049,49.48478049,55.38582589,52.4695122,,36.59339024,53.92890244,46.91202439,53.30446341
1966,67.699,34.96692683,35.3965122,66.08931707,50.30677928,58.44934146,65.7822439,68.41473171,64.12556098,70.8195122,70.04585366,62.03639024,43.05507317,70.70634146,40.08621951,37.30904878,48.89182927,71.22341463,59.78260976,64.68378049,63.84329268,69.73460976,63.38534146,,44.13780488,57.27326829,63.63863415,65.41212195,37.30109756,52.63570732,39.2727561,72.00439024,69.52700823,72.33560976,71.29934146,59.96102439,51.70614634,40.76192683,44.1585122,42.4724878,51.88865854,59.46334146,43.84560976,51.26292683,64.42058537,64.67348861,67.6492439,,71.45253659,70.38487805,70.27141463,46.6335122,,72.44414634,56.04426829,48.79080488,52.57702614,48.86780753,54.75638521,65.36155446,68.50787797,56.21934146,50.9204878,70.59662222,41.61765854,71.05512195,69.68119512,41.65597561,70.56807979,44.10172967,69.47707317,58.42619512,70.96097561,,59.98158537,43.17936585,71.57317073,65.8187561,48.14097561,,35.88160976,34.7322439,39.96002439,38.53156098,69.83746341,62.22292683,,50.0354878,64.11902439,61.3484878,69.8646857,69.94621951,50.14765854,42.04997928,66.86278049,45.45860976,69.82243902,53.41364678,51.98613351,45.04963584,47.21748066,52.24131707,44.01856497,,45.01558537,70.63843902,48.3007561,54.88641463,73.3004878,72.28560976,70.92609756,67.05734146,57.30326829,70.98658537,60.852,49.98168293,58.73829268,42.28946341,52.30780488,,57.65819512,64.38431707,58.40715811,45.0117561,64.98804878,37.09619512,51.62953659,60.87253659,58.72275811,43.07501817,41.59932201,,62.33012195,49.01262546,51.78132922,48.273,56.048453,71.5202439,69.67446341,70.70731707,67.35921951,,50.97804878,63.95841463,42.84282927,41.27007317,50.69666925,59.79321951,,52.53424976,64.20473171,29.97097561,70.27929268,47.97668293,50.13617789,67.44717073,53.07529268,37.54868293,47.16468293,62.63870732,39.08604878,62.67636585,70.37807047,50.37243902,61.23414634,35.45763415,39.43702439,50.94129268,73.51292683,73.99536585,38.09236585,71.12439024,68.77259358,47.38434146,53.82097217,50.2812439,63.73236585,50.73678049,59.6362439,,45.73878049,69.82682927,41.42469787,70.18670732,65.40626829,64.83573171,,56.41383061,70.12171064,58.74612195,65.7452439,67.65946341,67.8125122,43.79726829,45.80669229,49.137,50.65336585,38.37585366,67.25595122,52.38170732,31.94821951,53.33660976,,39.37207317,,42.85478443,34.26492683,42.85478443,57.11306786,53.6994878,61.87926829,70.5252439,69.01219512,74.07853659,46.05231707,,,55.81170732,39.64039024,52.54500467,65.7927297,44.06863415,57.56636585,58.60553659,56.93726829,58.29741061,36.90478049,50.13617789,63.51831707,45.80669229,42.85478443,64.77017073,46.77495122,49.71573171,45.29680488,47.3942439,70.05653659,55.4963073,68.63592683,70.21219512,60.89831707,62.97034146,62.58880488,67.83512195,62.08739024,50.08312195,56.12447761,52.9695122,,37.48231707,54.30687805,47.28526829,53.62770732
1967,68.03468293,35.39892683,35.79785366,66.28721951,50.86400174,59.40046341,65.93002439,68.8304878,64.48807317,70.86926829,69.91780488,62.25009756,43.28002439,71.01292683,40.58041463,37.76831707,48.83404878,70.41390244,60.858,64.98739024,64.39626829,69.88165854,63.95439024,,44.50480488,57.7645122,64.09873171,65.81439024,37.87946341,53.0282439,39.86856098,72.20780488,69.27273545,72.63658537,71.42185366,60.50029268,53.84980488,41.43695122,44.61363415,42.79197561,52.29821951,59.84021951,44.27119512,51.84736585,64.94602439,64.94080884,68.24785366,,71.731,70.26414634,70.374,47.18165854,,72.92219512,56.69509756,49.1875122,54.27004836,49.43210438,56.24142335,65.48041497,68.63021625,56.59982927,51.2682439,70.73679573,42.00329268,71.25292683,69.80212195,42.01504878,70.67799709,44.71805393,69.66658537,58.80834146,71.16097561,,60.38758537,44.05234146,72.12439024,66.1822439,48.4552439,,36.03843902,35.44326829,40.35717073,38.83204878,70.05246341,62.58153659,,50.64882927,64.57158537,61.4932439,70.0951615,70.32578049,50.73739024,42.45000831,67.20873171,45.94229268,69.40707317,54.41298911,52.88408063,45.48176099,47.75072439,52.81685366,44.40335412,,45.68702439,70.74514634,48.89221951,55.84880488,73.78317073,71.5097561,70.95658537,67.38241463,58.04397561,71.27658537,61.2394878,50.53273171,59.14631707,42.47612195,52.81465854,,58.52653659,64.90346341,58.83064158,45.31687805,65.26253659,37.62387805,52.83114634,61.31814634,59.13916781,43.44724094,42.05688797,,62.83968293,49.52474255,52.70097764,48.39007317,57.3988922,71.60390244,69.76134146,70.39390244,67.81712195,,51.38139024,64.24397561,43.32392683,41.99007317,51.25237178,60.15153659,,53.4891599,64.76397561,30.50563415,70.547,48.91636585,50.70084078,68.01219512,53.6805122,37.95465854,47.67317073,62.81531707,39.37173171,63.14465854,70.71438226,50.87868293,61.68292683,35.53256098,39.8042439,51.61953659,73.80414634,74.06658537,38.695,71.47317073,69.00843594,48.10707317,54.15499847,50.97865854,64.17439024,51.31853659,59.94212195,,46.49912195,69.42439024,41.86628583,70.5235122,65.81682927,64.96646341,,56.8492529,70.37116613,59.15680488,66.47192683,67.62690244,67.86014634,43.95960976,46.41328446,49.91512195,51.05785366,38.41597561,67.44573171,52.88170732,32.46282927,53.78443902,,39.77253659,,43.2529273,34.67290244,43.2529273,57.42367754,54.21563415,62.24770732,70.41853659,69.36585366,74.12243902,46.45231707,,,56.53239024,40.00163415,54.24527113,65.86039093,44.68946341,57.99982927,58.98717073,57.32529268,58.71330289,37.60660976,50.70084078,63.8672439,46.41328446,43.2529273,64.84792683,47.8005122,50.38360976,45.62087805,47.8515122,70.16112195,56.82231532,68.6455122,70.56097561,61.24807317,63.51526829,63.11182927,68.13819512,61.84204878,50.68182927,56.8367673,53.4695122,,38.42019512,54.70334146,47.68397561,53.94543902
1968,68.37714634,35.83241463,36.20226829,66.47495122,51.40391625,60.30604878,66.1134878,69.22926829,64.84212195,70.91902439,70.05756098,62.45782927,43.46797561,70.69317073,41.08214634,38.21653659,48.53312195,71.22512195,61.86973171,65.28502439,64.94982927,69.98263415,64.50770732,,44.8797561,58.2462439,64.53526829,66.20514634,38.46731707,53.45763415,40.5127561,72.35341463,69.53605835,72.5902439,71.53597561,61.06412195,55.83956098,42.161,45.08456098,43.13346341,52.67658537,60.19578049,44.71204878,52.42231707,65.45631707,65.19297874,68.82087805,,72.0024878,69.84073171,70.46509756,47.79163415,,73.12146341,57.33034146,49.57270732,55.83431564,49.97815463,57.61301566,65.62389288,68.69892196,56.97731707,51.56868293,70.78703304,42.38221951,71.53780488,69.88292683,42.34417073,70.72413968,45.31579227,69.61634146,59.1824878,71.3097561,,60.79758537,44.93331707,71.72439024,66.52573171,48.75641463,,36.21158537,36.2112439,40.75085366,39.13304878,70.30256098,62.92817073,,51.27017073,65.01414634,61.61939024,70.03958101,70.69053659,51.32463415,42.85284182,67.54892683,46.39107317,69.2302439,55.37913092,53.74627262,45.86893974,48.27099568,53.39041463,44.72786519,,46.36239024,70.84429268,49.51058537,56.71790244,74.00585366,71.05658537,70.78,67.68346341,58.77278049,71.61121951,61.60897561,51.09180488,59.53585366,42.53968293,53.33056098,,59.4182439,65.39412195,59.25661417,45.62543902,65.53697561,38.16829268,53.97736585,61.79012195,59.558726,43.75394015,42.51528748,,63.33653659,50.00559566,53.56946744,48.52117073,58.67990673,71.31365854,69.83514634,70.04292683,68.29258537,,51.77521951,64.48231707,43.80897561,42.72509756,51.79596191,60.52309756,,54.38940205,65.30246341,31.09378049,70.81168293,49.73585366,51.25202265,68.58809756,54.26573171,38.37117073,48.16270732,62.93168293,39.70543902,63.59846341,70.17624157,51.36382927,62.13170732,35.61939024,40.17846341,52.30085366,73.61268293,73.94195122,39.30363415,71.12439024,68.97476195,48.81834146,54.48370185,51.64109756,64.62360976,51.96919512,60.24546341,,47.2372439,70.2195122,42.31475862,70.86414634,66.22165854,65.10895122,,57.27819454,70.30124012,59.54931707,67.17558537,67.6712439,67.87434146,44.09146341,46.99678386,50.7752439,51.45782927,38.55056098,67.67373171,53.38170732,33.08695122,54.21353659,,40.1685122,,43.65570445,35.06639024,43.65570445,57.72371493,54.74714634,62.60634146,70.30682927,68.91707317,73.97292683,46.90429268,,,57.28009756,40.40597561,55.8154844,66.06579457,45.30821951,58.44502439,59.35034146,57.69380488,59.13356982,38.34587805,51.25202265,64.21226829,46.99678386,43.65570445,64.918,48.87912195,51.0285122,45.95795122,48.24329268,70.22307317,58.07348547,68.65109756,69.95121951,61.58234146,64.00473171,63.6302439,68.44273171,61.29304878,51.28092683,57.44199872,53.9695122,,39.35658537,55.10926829,48.10914634,54.26014634
